location_id,casualties,fatalities,year,position_id,day_bool,crashtype_id,dui_bool,drugs_bool
MAITLAND,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
LYNDOCH,1,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
MALLALA,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
HAPPY VALLEY,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
HACKNEY,1,0,2018,Not Divided,TRUE,Other,FALSE,FALSE
HENLEY BEACH,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
MILLICENT,1,0,2018,T-Junction,TRUE,Hit Fixed Object,TRUE,FALSE
PARADISE,1,0,2018,Cross Road,FALSE,Hit Pedestrian,FALSE,FALSE
PORTER LAGOON,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
EUDUNDA,1,0,2018,Not Divided,TRUE,Rear End,FALSE,TRUE
BEDFORD PARK,1,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
LINWOOD,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
WOODLEIGH,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PARIS CREEK,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
HALBURY,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
PORT ELLIOT,1,0,2018,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
KOOTABERRA,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
MARLESTON,1,0,2018,T-Junction,FALSE,Right Angle,FALSE,FALSE
SMITHFIELD,1,0,2018,Divided Road,FALSE,Hit Pedestrian,FALSE,FALSE
NEPEAN BAY,1,0,2018,Multiple,TRUE,Roll Over,FALSE,FALSE
NURIOOTPA,1,0,2018,Cross Road,FALSE,Right Angle,TRUE,FALSE
BURRA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MONASH,2,0,2018,Not Divided,FALSE,Head On,FALSE,FALSE
WOODVILLE PARK,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
STIRLING,3,0,2018,Freeway,FALSE,Side Swipe,FALSE,FALSE
MULOORINA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MODBURY,2,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
HIGHBURY,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
NORTH ADELAIDE,1,0,2018,Not Divided,TRUE,Right Angle,FALSE,FALSE
ADELAIDE,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
ALBERT PARK,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
PROSPECT,1,0,2018,Divided Road,FALSE,Hit Pedestrian,TRUE,FALSE
EDINBURGH,2,0,2018,Not Divided,FALSE,Head On,FALSE,FALSE
PETERHEAD,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
HILL RIVER,1,0,2018,Not Divided,FALSE,Hit Object on Road,FALSE,FALSE
GLANDORE,1,0,2018,Divided Road,FALSE,Rear End,FALSE,FALSE
WATERLOO CORNER,2,0,2018,T-Junction,FALSE,Right Angle,FALSE,FALSE
REEVES PLAINS,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
MILE END,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
PARRAKIE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
ELIZABETH VALE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
ELIZABETH PARK,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
KENT TOWN,1,0,2018,T-Junction,FALSE,Right Angle,FALSE,FALSE
TWO WELLS,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
TAPEROO,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
TOOPERANG,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PURPLE DOWNS,1,0,2018,Not Divided,FALSE,Hit Animal,FALSE,FALSE
HINDMARSH,1,0,2018,T-Junction,FALSE,Right Angle,FALSE,FALSE
MORPHETTVILLE,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
GEPPS CROSS,1,0,2018,Not Divided,FALSE,Rear End,FALSE,FALSE
KORUNYE,1,0,2018,Rail Crossing,TRUE,Right Angle,FALSE,FALSE
WEST LAKES,2,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
PARA HILLS,1,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
STIRLING,1,0,2018,Freeway,FALSE,Rear End,FALSE,TRUE
TRURO,2,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
GREENHILL,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MAGILL,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
LOXTON,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,TRUE
MIDGEE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MORTANA,1,0,2018,Not Divided,TRUE,Roll Over,TRUE,FALSE
HECTORVILLE,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
TORRENSVILLE,1,0,2018,Cross Road,FALSE,Right Angle,FALSE,FALSE
YORKETOWN,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
KINGSWOOD,1,0,2018,Pedestrian Crossing,FALSE,Hit Pedestrian,FALSE,FALSE
SNOWTOWN,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
PLYMPTON,1,0,2018,Divided Road,TRUE,Side Swipe,FALSE,FALSE
OAKLANDS PARK,1,0,2018,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
BORDERTOWN,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
LOWER LIGHT,1,0,2018,Not Divided,TRUE,Right Angle,FALSE,FALSE
DEVLINS POUND,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
CRAFERS WEST,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
BURRA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
SMITHFIELD PLAINS,1,0,2018,T-Junction,FALSE,Hit Pedestrian,TRUE,FALSE
WALKERVILLE,1,0,2018,Divided Road,TRUE,Side Swipe,FALSE,FALSE
HAPPY VALLEY,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
KALTJITI,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MAGILL,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
ADELAIDE,1,0,2018,Cross Road,FALSE,Side Swipe,FALSE,FALSE
ELIZABETH PARK,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,FALSE
TINTINARA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MOUNT BARKER,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
FLINDERS PARK,2,0,2018,Cross Road,TRUE,Right Turn,FALSE,TRUE
PARADISE,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
BROOKLYN PARK,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
CHRISTIES BEACH,1,0,2018,Not Divided,FALSE,Hit Parked Vehicle,TRUE,TRUE
LONSDALE,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
WUDINNA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PENOLA,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
MOUNT GAMBIER,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
KAPUNDA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MOUNT OSMOND,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
WANDILO,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
MOUNT GAMBIER,2,0,2018,Divided Road,TRUE,Side Swipe,FALSE,FALSE
FLINDERS PARK,2,0,2018,Cross Road,FALSE,Right Turn,FALSE,FALSE
ALMA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BOLLARDS LAGOON,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
TEMPLERS,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
WEST HINDMARSH,1,0,2018,Cross Road,FALSE,Hit Object on Road,FALSE,TRUE
SPRINGTON,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MOUNT LIGHT,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MATTA FLAT,1,0,2018,Cross Road,TRUE,Rear End,FALSE,FALSE
BORDERTOWN,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
OLD NOARLUNGA,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
GEPPS CROSS,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
BELAIR,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MODBURY NORTH,6,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
KENT TOWN,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
BRINKWORTH,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
CHAIN OF PONDS,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
MOUNT WILLOUGHBY,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
MCLAREN VALE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
ROSEWATER,1,0,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,TRUE
BARNDIOOTA,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
SNOWTOWN,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
ECHUNGA,2,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
NORTON SUMMIT,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SOUTH PLYMPTON,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
OTTOWAY,1,0,2018,T-Junction,FALSE,Hit Pedestrian,FALSE,FALSE
MOSELEY,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
ENFIELD,1,0,2018,T-Junction,FALSE,Hit Fixed Object,FALSE,TRUE
INGOMAR,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
SALISBURY,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
ALDINGA,1,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
REYNELLA,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
STURT,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
LOBETHAL,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
KUDLA,2,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
PARA HILLS WEST,1,0,2018,Divided Road,TRUE,Right Angle,FALSE,FALSE
TRURO,1,0,2018,Not Divided,FALSE,Rear End,FALSE,FALSE
CHRISTIE DOWNS,1,0,2018,Not Divided,FALSE,Rear End,FALSE,FALSE
MYPONGA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PANDURRA,3,0,2018,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
PANDIE PANDIE,1,0,2018,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
TORRENSVILLE,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,TRUE
SHEIDOW PARK,3,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
EDINBURGH,1,0,2018,Not Divided,TRUE,Rear End,FALSE,FALSE
ANANGU PITJANTJATJARA YANKUNYTJATJARA,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
RIDGEHAVEN,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
GLENELG SOUTH,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
ARCOONA,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
ADELAIDE,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
BALAKLAVA,3,0,2018,T-Junction,TRUE,Rear End,FALSE,FALSE
QUEENSTOWN,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
PORT BROUGHTON,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
CROYDON,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
NOARLUNGA DOWNS,1,0,2018,T-Junction,FALSE,Rear End,TRUE,TRUE
SAMPSON FLAT,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
ADELAIDE,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
TWO WELLS,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
DE ROSE HILL,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
NORWOOD,2,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
PORT WAKEFIELD,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MITCHELL PARK,1,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
WILLUNGA SOUTH,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MOUNT TORRENS,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,TRUE
WARNERTOWN,1,0,2018,Not Divided,FALSE,Roll Over,TRUE,FALSE
TULKA,2,0,2018,Not Divided,FALSE,Roll Over,TRUE,TRUE
TOOPERANG,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,TRUE
DRY CREEK,1,0,2018,Cross Road,FALSE,Roll Over,FALSE,FALSE
VICTOR HARBOR,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
MARION,1,0,2018,Not Divided,TRUE,Hit Object on Road,FALSE,FALSE
LEAWOOD GARDENS,1,0,2018,Freeway,TRUE,Rear End,FALSE,FALSE
MEADOWS,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,TRUE
COLLEGE PARK,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
SOUTH PLYMPTON,1,0,2018,T-Junction,TRUE,Side Swipe,FALSE,FALSE
KENT TOWN,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
GLENCOE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
NANGWARRY,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
SANDILANDS,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
NURIOOTPA,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
ALDINGA BEACH,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
PORT WAKEFIELD,5,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
WEST LAKES,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
DARKE PEAK,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,FALSE
ROBERTSTOWN,3,0,2018,T-Junction,FALSE,Roll Over,FALSE,TRUE
FORRESTON,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
SPALDING,2,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PORT AUGUSTA,2,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
MOUNT GAMBIER,1,0,2018,Cross Road,TRUE,Roll Over,FALSE,TRUE
DARLINGTON,1,0,2018,Freeway,TRUE,Rear End,FALSE,FALSE
KAROONDA,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
DERNANCOURT,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
CAVAN,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,FALSE
ADELAIDE,2,0,2018,Pedestrian Crossing,TRUE,Hit Pedestrian,FALSE,FALSE
BERRI,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
TRANMERE,1,0,2018,T-Junction,FALSE,Right Turn,FALSE,FALSE
WILLIAMSTOWN,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
KILBURN,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
MERTY MERTY,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PENFIELD GARDENS,1,0,2018,Not Divided,FALSE,Right Angle,FALSE,FALSE
PANDIE PANDIE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
WINDSOR,1,0,2018,Divided Road,TRUE,Roll Over,FALSE,FALSE
BURRUNGULE,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
TERINGIE,1,0,2018,Not Divided,TRUE,Hit Animal,FALSE,FALSE
NORWOOD,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
JABUK,1,0,2018,Not Divided,FALSE,Hit Fixed Object,FALSE,FALSE
MOUNT GEORGE,1,0,2018,Freeway,TRUE,Side Swipe,FALSE,FALSE
ADELAIDE,3,0,2018,Cross Road,TRUE,Rear End,FALSE,TRUE
MOUNT JAGGED,1,0,2018,Not Divided,FALSE,Roll Over,FALSE,TRUE
INGLE FARM,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
STURT,1,0,2018,Cross Road,TRUE,Right Turn,FALSE,FALSE
CRAFERS,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
TANTANOOLA,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
TATACHILLA,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
ELIZABETH EAST,2,0,2018,Divided Road,TRUE,Hit Pedestrian,FALSE,FALSE
ADELAIDE,2,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
PLYMPTON,1,0,2018,Cross Road,FALSE,Hit Pedestrian,FALSE,FALSE
PASADENA,1,0,2018,T-Junction,TRUE,Rear End,FALSE,FALSE
PORT GERMEIN,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
DAWESLEY,5,0,2018,Not Divided,TRUE,Head On,FALSE,TRUE
WYNN VALE,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
NURIOOTPA,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
WAIKERIE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
TEA TREE GULLY,1,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
MILE END,1,0,2018,Divided Road,FALSE,Hit Fixed Object,FALSE,TRUE
TAPEROO,1,0,2018,Divided Road,TRUE,Hit Parked Vehicle,FALSE,FALSE
GERANIUM,3,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
MOUNT GAMBIER,2,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
SPALDING,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
DERNANCOURT,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
DAW PARK,1,0,2018,Divided Road,TRUE,Rear End,FALSE,FALSE
CLOVELLY PARK,3,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
ENFIELD,2,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
CHELTENHAM,1,0,2018,Cross Road,TRUE,Other,FALSE,FALSE
WOODVILLE PARK,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
PEAKE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
BELALIE EAST,1,0,2018,Not Divided,TRUE,Left Road - Out of Control,FALSE,FALSE
WATTLE RANGE,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,TRUE
KOOLYWURTIE,1,0,2018,Not Divided,FALSE,Hit Fixed Object,TRUE,FALSE
AVENUE RANGE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
MAWSON LAKES,3,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
PARKSIDE,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
ADELAIDE,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
LARGS BAY,1,0,2018,T-Junction,TRUE,Hit Fixed Object,FALSE,FALSE
STIRLING NORTH,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
SALISBURY,1,0,2018,T-Junction,TRUE,Roll Over,FALSE,FALSE
FORRESTON,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
NURIOOTPA,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
NULLARBOR,3,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PAECHTOWN,2,0,2018,Freeway,TRUE,Rear End,FALSE,FALSE
VIRGINIA,4,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
OB FLAT,1,0,2018,Not Divided,TRUE,Roll Over,TRUE,TRUE
MEADOWS,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
CAMPBELLTOWN,1,0,2018,Divided Road,TRUE,Hit Fixed Object,FALSE,FALSE
SEATON,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
ADELAIDE,1,0,2018,T-Junction,TRUE,Right Turn,FALSE,FALSE
IRONSTONE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
SEFTON PARK,1,0,2018,Not Divided,TRUE,Hit Pedestrian,FALSE,FALSE
TAPEROO,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
HECTORVILLE,1,0,2018,T-Junction,TRUE,Hit Pedestrian,FALSE,FALSE
THE PINES,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
PARA HILLS WEST,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
DUBLIN,1,0,2018,Divided Road,TRUE,Hit Pedestrian,TRUE,FALSE
OAKDEN,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
MILE END,1,0,2018,Cross Road,TRUE,Right Angle,FALSE,FALSE
SALISBURY PARK,1,0,2018,Divided Road,TRUE,Right Turn,FALSE,FALSE
HARTLEY,1,0,2018,Not Divided,TRUE,Hit Fixed Object,TRUE,FALSE
PROSPECT,1,0,2018,Cross Road,TRUE,Hit Pedestrian,FALSE,FALSE
LINDEN PARK,1,0,2018,Divided Road,FALSE,Hit Pedestrian,FALSE,FALSE
O'HALLORAN HILL,1,0,2018,Other,FALSE,Roll Over,FALSE,TRUE
MIDDLETON,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
BLAKEVIEW,1,0,2018,Not Divided,FALSE,Hit Pedestrian,FALSE,FALSE
MEDINDIE,1,0,2018,Not Divided,TRUE,Hit Parked Vehicle,FALSE,FALSE
NARRUNG,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
PARALOWIE,2,0,2018,Not Divided,FALSE,Hit Parked Vehicle,FALSE,FALSE
PARACOMBE,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,FALSE
NOARLUNGA DOWNS,2,0,2018,Divided Road,TRUE,Side Swipe,FALSE,FALSE
MOUNT OBSERVATION,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
SALT CREEK,1,0,2018,Not Divided,TRUE,Head On,FALSE,FALSE
SEMAPHORE SOUTH,1,0,2018,T-Junction,TRUE,Right Angle,FALSE,FALSE
PORT RICKABY,1,0,2018,Not Divided,TRUE,Hit Fixed Object,FALSE,FALSE
OAKLANDS PARK,1,0,2018,Not Divided,TRUE,Side Swipe,FALSE,FALSE
PARADISE,1,0,2018,T-Junction,TRUE,Rear End,FALSE,FALSE
SOLOMONTOWN,1,0,2018,Not Divided,TRUE,Roll Over,FALSE,TRUE
